Water System Name,CCR Website,Water System Website,Water System Alias,Population Served,Source Type,System Address,Contact Phone,Cities Served,Counties Served
NJ AMERICAN WATER - WESTERN,http://www.amwater.com/njaw/working-with-us/water-quality-reports.html,,,"264,586",Surface water,"366 NORTH BROADWAY
SUITE 407
JERICHO, NY 11756",516-938-7777,"AUDUBON BORO-0401, AUDUBON PARK BORO-0402, BARRINGTON BORO-0403, BELLMAWR BORO-0404, BEVERLY CITY-0302, BURLINGTON TWP.-0306, CAMDEN CITY-0408, CHERRY HILL TWP.-0409, CINNAMINSON TWP.-0308, CLEMENTON BORO-0411, DELANCO TWP.-0309, DELRAN TWP.-0310, EDGEWATER PARK TWP.-0312, GIBBSBORO BORO-0413, GLOUCESTER TWP.-0415, HADDON HEIGHTS BORO-0418, HADDON TWP.-0416, HADDONFIELD BORO-0417, HI-NELLA BORO-0419, LAUREL SPRINGS BORO-0420, LAWNSIDE BORO-0421, LINDENWOLD BORO-0422, MAGNOLIA BORO-0423, MAPLE SHADE TWP.-0319, MOORESTOWN TWP.-0322, MOUNT EPHRAIM BORO-0425, MOUNT LAUREL TWP.-0324, OAKLYN BORO-0426, PALMYRA BORO-0327, PENNSAUKEN TWP.-0427, RIVERSIDE TWP.-0330, RIVERTON BORO-0331, RUNNEMEDE BORO-0430, SOMERDALE BORO-0431, STRATFORD BORO-0432, VOORHEES TWP.-0434","Burlington, Camden"
ELK GROVE WATER SERVICE,http://www.egwd.org/pdf/2012CCR.pdf,http://www.egwd.org/index.html,,"41,709",Ground water,"9257 Elk Grove BLVD.
ELK GROVE, CA 95624",916-685-3556,,Sacramento
SPRINGFIELD PWS,https://www.cityutilities.net/wp-content/uploads/water-consumerconfidence.pdf,https://www.cityutilities.net/,CITY UTILITIES,"170,554",Surface water,"
PO BOX 551
SPRINGFIELD, MO 65801-0000",417-831-8881,SPRINGFIELD,Greene
"HOLLYWOOD, CITY OF",https://www.hollywoodfl.org/pub-util/pub-info_factsheets.htm,,,"147,566",Ground water,"PO BOX 229045
HOLLYWOOD, FL 33022-9045",954-967-4455,HOLLYWOOD,Broward
ELSINORE VALLEY MWD,http://www.evmwd.com/depts/engineering/water_quality/consumer_confidence_report.asp,,,"155,805",Surface water,"P.O. Box 3000
31315 Chaney St
LAKE ELSINORE, CA 92531-3000",951-674-3146,,Riverside
ST LOUIS CITY PWS,http://www.stlwater.com/confidence.php,,,"315,685",Surface water,"1640 S KINGSHIGHWAY
ST LOUIS, MO 63110-2285",314-633-9012,ST. LOUIS,St. Louis city
"ESCONDIDO, CITY OF",http://www.ci.escondido.ca.us/depts/ut/reports/index.html,,,"137,941",Surface water,"201 N. Broadway
ESCONDIDO, CA 92025",760-839-6245,ESCONDIDO,San Diego
ESTERO MUNICIPAL IMPROVEMENT DISTRICT,http://www.fostercity.org/publicworks/waterdistribution/upload/Current-Water-Quality-Report.pdf,http://www.fostercity.org/publicworks/waterdistribution/index.cfm,,"37,687",Surface water purchased,"100 Lincoln Centre Drive
FOSTER CITY, CA 94404",650-286-3280,,San Mateo
EASTON AREA WATER SYSTEM,http://eswater.net/quality_report.html,http://eswater.net,,"96,867",Surface water,"P.O. BOX 3819
EASTON, PA 18043",610-258-7181,,Northampton
IREDELL WATER CORPORATION,http://www.iredellwater.com/documents/CCRs/2012_CCR_IWC_01-49-025.pdf,http://www.iredellwater.com,,"23,924",Surface water purchased,"P O BOX 711
STATESVILLE, NC 28687",704-876-0672,STATESVILLE,Iredell
EDGEWORTH BORO MUNI AUTH,http://edgeworthwater.com/index.php?pageID=6831,http://edgeworthwater.com/,,"7,781",Surface water purchased,"313 BEAVER RD
SEWICKLEY, PA 15143",724-287-0076,,Allegheny
WATERBURY WATER DEPARTMENT,http://www.waterburyct.org/content/458/662/666/default.aspx,,,"107,271",Surface water,"21 East Aurora Street
WATERBURY, CT 06708",203-574-8251,"MIDDLEBURY, PROSPECT, WATERBURY, WATERTOWN, WOLCOTT",New Haven
IMMOKALEE WATER,http://www.iw-sd.com/index.php?p=1_15_Quality-on-Tap-Reports,http://www.iw-sd.com/index.php?p=1_15_Quality-on-Tap-Reports,,"25,608",Ground water,"1020 SANITATION ROAD
IMMOKALEE, FL 34142",239-658-3630,IMMOKALEE,Collier
INDIAN RIVER COUNTY UTILITIES  (2 WTPS),http://www.ircutilities.com/Water_Quality_Report.htm,,,"126,893",Ground water,"1801 27TH ST
VERO BEACH, FL 32960",772-226-1835,VERO BEACH,Indian River
ORANGE WATER DEPT,http://www.mysuezwater.com/OrangeCCR2018,,,"30,134",Ground water,"110 OAK STREET
BAYONNE, NJ 07002",201-215-2786,ORANGE CITY-0717,Essex
EMMAUS BOROUGH PUBLIC WATER,http://borough.emmaus.pa.us/docs/2015_CCR_.pdf,http://www.borough.emmaus.pa.us/public-works,,"14,000",Ground water,"28 S FOURTH STREET
EMMAUS, PA 18049",610-965-9288,,Lehigh
CUDAHY WATERWORKS,http://cfpub.epa.gov/safewater/ccr/index.cfm?action=ccrupdate,http://www.cudahy-wi.gov/cudahy/departments/water/default.asp,,"18,659",Surface water,"5050 S LAKE DR
PO BOX 100510
Cudahy, WI 53110-2045",,CUDAHY,Milwaukee
ERIE CITY WATER AUTHORITY,http://www.eriewater.org/our-water/water-quality/,,,"220,001",Surface water,"340 W. BAYFRONT PKWY.
ERIE, PA 16507",814-870-8000,,Erie
PASSAIC VALLEY WATER COMMISSION,http://www.pvwc.com/water%20quality/ccranalysis.htm,,,"310,121",Surface water,"1525 MAIN AVE
CLIFTON, NJ 07011",973-340-4307,LITTLE FALLS TWP.-1605,Passaic
JEA MAJOR GRID,http://www.jea.com/community/education/watersewer/quality.asp,,,"739,834",Ground water,"1002 N. MAIN STREET
JACKSONVILLE, FL 32206",904-665-4540,JACKSONVILLE,Duval
"WEST LINN, CITY OF",http://westlinnoregon.gov/publicworks/drinking-water-quality-reports,http://westlinnoregon.gov,,"27,000",Surface water purchased,"4100 NORFOLK ST
WEST LINN, OR 97068",503-742-8615,,Clackamas
JOLIET,http://www.cityofjoliet.info/for-residents/Water.htm,,,"148,693",Ground water,"150 W. Jefferson Street
JOLIET, IL 60432",815-724-4222,JOLIET,Will
NEW CHICAGO WATER WORKS,http://watersystem.com/ccr2017.html,,,"5,500",Surface water purchased,"122 Huber Boulevard
HOBART, IN 46342",219-962-1157,HOBART,Lake
MEDINA CITY PWS,http://www.medinaoh.org/includes/uploads/Water/Docuements/2015_CCR_complete.pdf,http://www.medinaoh.org/government/departments/service/water-department,,"26,072",Surface water purchased,"PO BOX 703
MEDINA, OH 44258",330-722-9043,,Medina
EL PASO WATER UTILITIES PUBLIC SERVICE B,http://www.epwu.org/water/dw_reports.html,,,"672,538",Surface water,"PO BOX 511
EL PASO, TX 79961-0511",915-594-5500,,El Paso
ECWA DIRECT,http://www.ecwa.org/web/waterquality.jsp?o=Water%20Quality,,,"248,000",Surface water,"350 ELLICOTT SQUARE BUILDING
BUFFALO, NY 14203",716-849-8484,"AMHERST (T), BUFFALO (C), CHEEKTOWAGA (T), CLARENCE (T), CONCORD  (T), DEPEW (V), EVANS (T), LACKAWANNA (C), LANCASTER (V), SLOAN (V), TONAWANDA (C)",Erie
"WOODBURN, CITY OF",http://www.ci.woodburn.or.us/publicworks/forms/2011_Water_Quality_Report.pdf,,,"24,670",Ground water,"270 MONTGOMERY ST
WOODBURN, OR 97071",503-982-5241,,Marion
"LAURINBURG, CITY OF",http://www.laurinburg.org/government/departments/water-wastewater-treatment.aspx,http://www.laurinburg.org/government/departments/water-wastewater-treatment.aspx,,"18,288",Ground water,"PO BOX 249
LAURINBURG, NC 28353",910-277-0214,LAURINBURG,Scotland
DETROIT CITY OF,http://www.dwsd.org/cust/index.html,,,"713,777",Surface water purchased,"735 RANDOLPH
SUITE 503
DETROIT, MI 48226",,DETROIT,Wayne
MONTGOMERY COUNTY WATER SERVICES 1 PWS,http://www.mcohio.org/services/water,http://www.mcohio.org/services/water,,"164,307",Surface water purchased,"1850 SPAULDING ROAD
KETTERING, OH 45432",937-781-2662,,Montgomery
MONTGOMERY COUNTY WATER SERVICES 2 PWS,http://www.mcohio.org/Montgomery/Water_Quality_Report_2012.pdf,http://www.mcohio.org/services/water,,"71,053",Surface water purchased,"1850 SPAULDING ROAD
KETTERING, OH 45432",937-781-2662,,Montgomery
LAKE CITY WTP,http://www.lcflaru.com/water.htm,http://www.lcflaru.com/water.htm,,"17,775",Ground water,"205 N MARION ST.
LAKE CITY, FL 32055",386-719-5785,LAKE CITY,Columbia
MOUNT VERNON CITY PWS,http://mountvernonohio.org/wp-content/uploads/2020/02/Water-Consumer-Confidence-Report-2019.pdf ,http://mountvernonohio.org/water-and-wastewater/,,"18,071",Ground water,"11803 SYCAMORE RD.
MT. VERNON, OH 43050",740-393-9502,,Knox
FOX CHAPEL AUTH,http://www.foxchapelwater.com/wp-content/uploads/2018/04/2017-CCR.pdf,http://www.foxchapelwater.com/,Fox Chapel Water Authority,"18,500",Surface water purchased,"255 ALPHA DR
PITTSBURGH, PA 15238",412-963-0212,,Allegheny
"GLENDALE-CITY, WATER DEPT.",http://www.glendalewaterandpower.com/reports/water_quality_reports.aspx,,,"205,536",Surface water purchased,"141 N. Glendale Ave. Level 4
GLENDALE, CA 91206",818-548-2011,GLENDALE,Los Angeles
"VIRGINIA BEACH, CITY OF",http://www.vbgov.com/vgn.aspx?vgnextoid=7137461332211210VgnVCM100000190c640aRCRD&vgnextchannel=8373fd67f3ad9010VgnVCM100000870b640aRCRD&vgnextparchannel=28b1fd67f3ad9010VgnVCM100000870b640aRCRD,,,"446,067",Surface water purchased,"2401 Courthouse Drive
3rd Floor
VIRGINIA BEACH, VA 23456",757-385-8654,VIRGINIA BEACH,
"LAKE PLACID, TOWN OF",http://www.lakeplacidfl.net/,http://www.lakeplacidfl.net/,,"4,369",Ground water,"1069 US HWY 27 N
Lake Placid, FL 33852-7903",863-699-3747,LAKE PLACID,Highlands
LAKE IN THE HILLS,http://www.lith.org/pdf/Reports/CCR.pdf,http://www.lith.org/WaterDivision.html,,"28,965",Ground water,"600 HARVEST GATE
LAKE IN THE HILLS, IL 60156",847-960-7500,LAKE IN THE HILLS,McHenry
"LAKELAND, CITY OF",http://www.lakelandgov.net/Portals/Water/2012%20Water%20Quality%20Report.pdf,,,"183,527",Ground water,"501 EAST LEMON STREET
LAKELAND, FL 33801",863-834-8316,LAKELAND,Polk
GOLDEN STATE WC - WEST ORANGE COUNTY,http://www.gswater.com/water_quality.html,,,"113,175",Surface water purchased,"2283 Via Burton
ANAHEIM, CA 92806",714-535-7711,,Orange
WESTERN VIRGINIA WATER AUTHORITY,http://www.westernvawater.org/WebMgmt/ywbase61b.nsf/vwContentByKey/N2628RTH805PLESEN,,,"155,000",Surface water,"1502 Brownlee Ave SE
ROANOKE, VA 24014",540-283-2978,ROANOKE CITY,Roanoke
LEE COUNTY UTILITIES,https://www.leegov.com/utilities/Documents/WaterQualityReport.pdf,http://www.leegov.com/utilities,,"252,176",Surface water,"1500 MONROE STREET
FORT MYERS, FL 33901",239-533-8181,FORT MYERS,Lee
NORTHWEST REGIONAL WATER DISTRICT,http://media.wix.com/ugd/1e5193_b29b138c8bd14e9ca087161725a4ea9a.pdf,http://nwrwater.com,"Northwest Water, Nwrwatwer","13,266",Ground water purchased,"123 SMITH ST.
MCDERMOTT, OH 45652",740-259-2789,,Scioto
GSWC - SOUTHWEST,http://www.gswater.com/water_quality.html,,,"274,161",Surface water purchased,"14401 SOUTH CHADRON AVENUE
HAWTHORNE, CA 90250",310-263-4141,,Los Angeles
FORT DRUM,https://portal.drum.army.mil/garrison/pw/environmental/Environmental%20Programs/Drinking%20Water.aspx,,,"34,000",Surface water purchased,"CHIEF, ENVIRONMENTAL HEALTH BRANCH
US ARMY PREVENTATIVE MEDICINE SERVICES
FORT DRUM, NY 13602",315-772-5260,LERAY (T),Jefferson
LOCKPORT, http://water.com/CCR.html, http://water.com/CCR.html,,"19,887",Ground water,"17112 Prime Blvd.
LOCKPORT, IL 60441",815-838-0549,LOCKPORT,Will
Joint Powers Water Board,http://www.jointwaterboard.com/health/docs/JP%202010%20CCR.pdf,http://www.jointwaterboard.com/,,"22,820",Ground water,"Veolia North America
Ms. Ruth Klick, Project Associate
Albertville, MN 55301",7634973611,Albertville,Wright
MANATEE COUNTY UTILITIES  DEPT,http://www.mymanatee.org/home/government/departments/utilities/potable-water-system/drinking-water/water-quality-report.html,,,"447,382",Surface water,"CALLER SERVICE 25010
BRADENTON, FL 34206",941-792-8811,BRADENTON,Manatee
SPARTA TWP WATER UTILITY - LAKE MOHAWK,http://cfpub.epa.gov/safewater/ccr/index.cfm?action=ccrupdate&type=update,http://cfpub.epa.gov/safewater/ccr/index.cfm?action=ccrupdate&type=update,,"17,628",Ground water,"SPARTA WATER AND SEWER UTILITY
65 MAIN ST
SPARTA, NJ 07871",973-726-3625,SPARTA TWP.-1918,Sussex
HELIX WATER DISTRICT,http://www.hwd.com/quality/index.htm,,,"247,526",Surface water,"7811 UNIVERSITY AVE.
LA MESA, CA 91941",619-667-6241,,San Diego
"HEMET, CITY OF",http://www.cityofhemet.org/index.aspx?nid=654,http://www.cityofhemet.org/index.aspx?NID=378,,"29,982",Ground water,"3777 Industrial Ave.
HEMET, CA 92545",951-765-3710,HEMET,Riverside
OREGON CITY,http://www.oregonohio.org/images/stories/2011_CCR.pdf,http://www.oregonohio.org/water,,"20,291",Surface water,"5330 SEAMAN RD
OREGON, OH 43616-2633",419-698-7047,,Lucas
MDWASA - MAIN SYSTEM,http://www.miamidade.gov/wasd/report_water_quality.asp,,,"2,300,000",Ground water,"3071 SW 38 AVENUE
MIAMI, FL 33146",786-552-8112,MIAMI,Miami-Dade
"MELBOURNE, CITY OF",http://www.melbournefl.org/watercon/publications.htm,,,"165,940",Surface water,"900 E. STRAWBRIDGE AVE.
MELBOURNE, FL 32901",321-608-7200,MELBOURNE,Brevard
SUEZ HOBOKEN WATER UTILITY,https://www.mysuezwater.com/sites/default/files/HobokenCCR2018.pdf,,,"52,000",Surface water purchased,"94 WASHINGTON STREET
HOBOKEN, NJ 07030",862-849-8911,HOBOKEN CITY-0905,Hudson
SUEZ WATER MANALAPAN KNOB HILL,https://www.mysuezwater.com/sites/default/files/ManalapanCCR2018.pdf,,,"6,600",Surface water purchased,"103 WILSON AVE
AKA RT 527
MANALAPAN, NJ 07728",732-446-5102,MANALAPAN TWP.-1326,Monmouth
TOWN OF PRINCESS ANNE,http://www.somersetmd.us/Documents/waterqualitypa.pdf,http://www.co.somerset.md.us/agencies/sanitary.html,,"3,300",Ground water,"SOMERSET COUNTY SANITARY DIST
11916 Somerset Ave, Box 1
PRINCESS ANNE, MD 21853",410-651-3831,,Somerset
SUEZ WATER NEW JERSEY FRANKLIN LAKES,https://www.mysuezwater.com/sites/default/files/AllendaleCCR2018.pdf,,,"5,038",Surface water purchased,"200 LAKE SHORE DRIVE
HAWORTH, NJ 07641",201-599-6020,FRANKLIN LAKES BORO-0220,Bergen
SUEZ WATER NEW JERSEY HACKENSACK,https://www.mysuezwater.com/sites/default/files/NJCCR2018.pdf,,,"792,713",Surface water,"200 LAKE SHORE DRIVE
HAWORTH, NJ 07641",201-599-6020,"ALPINE BORO-0202, BERGENFIELD BORO-0203, BOGOTA BORO-0204, CARLSTADT BORO-0205, CLIFFSIDE PARK BORO-0206, CLOSTER BORO-0207, CRESSKILL BORO-0208, DEMAREST BORO-0209, DUMONT BORO-0210, EAST RUTHERFORD BORO-0212, EDGEWATER BORO-0213, EMERSON BORO-0214, ENGLEWOOD CITY-0215, ENGLEWOOD CLIFFS BORO-0216, FAIRVIEW BORO-0218, FORT LEE BORO-0219, GUTTENBERG TOWN-0903, HACKENSACK CITY-0223, HARRINGTON PARK BORO-0224, HASBROUCK HEIGHTS-0225, HAWORTH BORO-0226, HILLSDALE BORO-0227, LEONIA BORO-0229, LITTLE FERRY BORO-0230, LODI BORO-0231, MAYWOOD BORO-0234, MONTVALE BORO-0236, MOONACHIE BORO-0237, NEW MILFORD BORO-0238, NORTH BERGEN TWP.-0908, NORTHVALE BORO-0240, NORWOOD BORO-0241, OLD TAPPAN BORO-0243, ORADELL BORO-0244, PALISADES PARK BORO-0245, PARAMUS BORO-0246, RIDGEFIELD BORO-0249, RIDGEFIELD PARK TWP-0250, RIVER EDGE BORO-0252, RIVER VALE TWP-0253, ROCHELLE PARK TWP-0254, ROCKLEIGH BORO-0255, RUTHERFORD BORO-0256, SECAUCUS TOWN-0909, SOUTH HACKENSACK TWP-.0259, TEANECK TWP-.0260, TENAFLY BORO-0261, TETERBORO BORO-0262, UPPER SADDLE RIVER-0263, WALLINGTON BORO-0265, WASHINGTON TWP.-0266, WEEHAWKEN TWP.-0911, WEST NEW YORK TOWN-0912, WESTWOOD BORO-0267, WOOD-RIDGE BORO-0269, WOODCLIFF LAKE BORO-0268","Bergen, Hudson"
SUEZ WATER NEW JERSEY LAMBERTVILLE,https://www.mysuezwater.com/sites/default/files/LambertvilleCCR2018.pdf,,,"3,960",Surface water,"1451 ROUTE 37 WEST
TOMS RIVER, NJ 08755",732-557-7777,LAMBERTVILLE CITY-1017,Hunterdon
SUEZ WATER NEW JERSEY RAHWAY,http://www.mysuezwater.com/RahwayCCR2018,,,"27,300",Surface water,"P O BOX 1190
HIGHLAND LAKES, NJ 07422",973-764-9708,RAHWAY CITY-2013,Union
SUEZ WATER NEW JERSEY VERNON VALLEY,https://www.mysuezwater.com/sites/default/files/VernonValleyCCR2018.pdf,,,"5,517",Ground water,"200 LAKE SHORE DRIVE
HAWORTH, NJ 07641",201-599-6020,VERNON TWP.-1922,Sussex
MATTOON,http://mattoon.illinois.gov/sites/default/files/page_attachments/Consumer%20Confidence%20Report%202010.pdf,http://mattoon.illinois.gov/?q=government/publicworks/watertreatment,,"19,000",Surface water,"CITY OF MATTOON
208 NORTH 19TH STREET
MATTOON, IL 61938",217-235-5460,MATTOON,Coles
SUEZ WATER TOMS RIVER,https://www.mysuezwater.com/sites/default/files/TRCCR2018.pdf,,,"123,184",Ground water,"1451 ROUTE 37 WEST
SUITE 2
TOMS RIVER, NJ 08755",732-557-7785,TOMS RIVER-1507,Ocean
MIRAMAR (EAST ; WEST) PLANTS,http://www.ci.miramar.fl.us/utilities/lab.html,,,"127,700",Ground water,"13900 PEMBROKE ROAD
MIRAMAR, FL 33027",954-883-5013,MIRAMAR,Broward
HUMBOLDT C.S.D.,http://drinc.ca.gov/EAR/CCR/CCR2013CA1210009.pdf,http://www.humboldtcsd.com/,,"24,885",Ground water,"P.O. Box 158
CUTTEN, CA 95534",707-443-4558,,Humboldt
U.S. NAVAL ACADEMY,https://www.usna.edu/PublicWorks/_files/documents/2019_USNA_CCR_Posted.pdf,,,"8,700",Ground water,"PWD Annapolis/US Naval Academy
181 Wainwright Road
ANNAPOLIS, MD 21402",410-293-1028,,Anne Arundel
PIQUA CITY PWS,http://piquaoh.water.org,http://.piquaoh.org,,"20,251",Surface water,"9801 North State Route 66
PIQUA, OH 45356",937-778-2090,,Miami
REDMOND WATER SYSTEM CITY OF,http://www.redmond.gov/insidecityhall/publicworks/environment/quality.asp,,,"122,340",Surface water purchased,"18080 NE 76th St
Redmond, WA 98073-9710",,,King
SCHERERVILLE WATER DEPARTMENT,http://www.schererville.org/downloads/CCR_Report_Public_Works.pdf,http://www.schererville.org/pw,,"30,000",Surface water purchased,"10 East Joliet Street
SCHERERVILLE, IN 46375",219-712-3491,SCHERERVILLE,Lake
"INGLEWOOD- CITY, WATER DEPT.",http://www.cityofinglewood.org/depts/pw/divisions/water_works/quality/report.asp,,,"84,448",Surface water purchased,"ONE W. MANCHESTER BLVD
P.O. Box 6500 Public Works Dept. 3rd Flr
INGLEWOOD, CA 90301",310-412-5472,INGLEWOOD,Los Angeles
WASHINGTON SUBURBAN SANITARY COMMISSION,http://www.wsscwater.com/home/jsp/content/wat-qual-report.faces,,,"1,800,000",Surface water,"WSSC CONSOLIDATED LABORATORY
12245 TECH ROAD
SILVER SPRING, MD 20904-1969",301-206-7575,,Montgomery
IRVINE RANCH WATER DISTRICT,http://www.irwd.com/your-water/water-quality/wqr.html,,,"422,000",Surface water,"PO BOX 57000
IRVINE, CA 92619",949-453-5590,,Orange
GREATER PLATTSBURGH WATER DISTRICT,http://www.townofplattsburgh.com/dept_water_sewage/files/2012PlattsburghAnnual.pdf,http://www.townofplattsburgh.com/water-wastewater.html,,"10,000",Ground water,"151 Banker Road
PLATTSBURGH, NY 12901",518-562-6890,PLATTSBURGH (T),Clinton
Lakeville,http://www.ci.lakeville.mn.us/departments/departmentspdf/waterquality2011.pdf,http://www.ci.lakeville.mn.us/index.php?option=com_content&view=article&id=635&Itemid=1025,,"64,334",Ground water,"20195 Holyoke Avenue West
Lakeville, MN 55044",9529852741,Lakeville,Dakota
MOLINE,http://www.moline.il.us/departments/public_works/pdf_forms/WaterReport2010.pdf,http://www.moline.il.us/departments/public_works/water_division.asp,,"44,500",Surface water,"MOLINE WATER DIVISION
30 - 18th STREET
MOLINE, IL 61265",309-524-2301,MOLINE,Rock Island
SOUTH BEND WATER WORKS,http://www.southbendin.gov/city/departments/water_works/water_quality.asp,,,"112,400",Ground water,"830 North Michigan Street
SOUTH BEND, IN 46601",574-235-5969,SOUTH BEND,St. Joseph
TOWNSHIP OF WAYNE,http://www.waynetownship.com/forms/watconf.pdf,http://www.waynetownship.com/dpw-water.htm,,"55,000",Surface water purchased,"201 DEY RD
WAYNE, NJ 07470",973-694-5090,WAYNE TWP.-1614,Passaic
SOUTH HARRISON WATER CORPORATION,http://www.southharrisonwater.com/ccr.html,http://www.southharrisonwater.com,South Harrison Water,"8,380",Ground water,"P.O. Box 548
CORYDON, IN 47112",812-968-3425,CORYDON,Harrison
TRENTON WATER WORKS,http://www.trentonnj.org/documents/TWW_qualityReport_2009/quality.htm,,,"217,000",Surface water,"333 CORTLAND  ST
P O BOX 528
TRENTON, NJ 08638",609-989-3638,"EWING TWP.-1102, HAMILTON TWP.-1103, HOPEWELL TWP.1106-, LAWRENCE TWP.-1107, TRENTON CITY-1111",Mercer
NORTH MIAMI BEACH,http://.citynmb.com/905/Water-Quality-Reports,http://www.nmbwater.com,NMB Water,"180,000",Ground water,"17050 NE 19 AVE
NORTH MIAMI BEACH, FL 33162",305-651-8520,NORTH MIAMI BEACH,Miami-Dade
"NORTH MIAMI, CITY OF",http://www.northmiamifl.gov/departments/public_works/files/WQR_2010.pdf,http://www.northmiamifl.gov/departments/public_works/water_plant/index.asp,,"88,349",Ground water,"776 NE 125 ST
N. MIAMI, FL 33161",305-893-6511,NORTH MIAMI,Miami-Dade
HARRIS COUNTY WCID 1,http://hcwcid1.com,http://hcwcid1.com,,"7,311",Surface water purchased,"125 SAN JACINTO ST
HIGHLANDS, TX 77562-3760",281-426-6148,,Harris
"FARMINGTON HILLS, CITY OF",http://www.oakgov.com/water/publications/cons_conf_wat.html,http://www.oakgov.com/water/,,"56,240",Surface water purchased,"City of Farmington Hills
31555 Eleven Mile Road
FARMINGTON HILLS, MI 48336",248-871-2535,FARMINGTON HILLS,Oakland
MOUNT PROSPECT,http://www.mountprospect.org/Modules/ShowDocument.aspx?documentid=1890,http://www.mountprospect.org/index.aspx?page=302,,"41,492",Surface water purchased,"MOUNT PROSPECT PUBLIC WORKS
1700 WEST CENTRAL ROAD
MOUNT PROSPECT, IL 60056",847-870-5640,MOUNT PROSPECT,Cook
NAPERVILLE,http://www.naperville.il.us/dynamic_content.aspx?id=251,,,"149,294",Surface water purchased,"400 South Eagle St.
NAPERVILLE, IL 60540",630-305-5937,NAPERVILLE,DuPage
RURAL LORAIN CO. WATER A,http://www.rlcwa.com/,http://www.rlcwa.com/Data/Files/RLCWA_CCR-051812.pdf,,"73,125",Surface water purchased,"42401 STATE ROUTE 303
LAGRANGE, OH 44050",440-355-5121,,Lorain
SEATTLE PUBLIC UTILITIES,http://www.seattle.gov/util/About_SPU/Water_System/Water_Quality/SPU03_001885.asp,,,"955,506",Surface water,"800 S Stacey St
Seattle, WA 98134",,,King
OCUD/EASTERN WATER SYSTEM (2 WP),http://www.orangecountyfl.net/YourLocalGovernment/CountyDepartments/Utilities/WaterQuality.aspx,,,"290,878",Ground water,"9100 CURRY FORD RD
ORLANDO, FL 32825",407-254-9555,ORLANDO,Orange
OCUD/WESTERN REGIONAL WTR SYS (4 WPS),http://www.orangecountyfl.net/YourLocalGovernment/CountyDepartments/Utilities/WaterQuality.aspx,,,"179,771",Ground water,"9100 CURRY FORD RD
ORLANDO, FL 32825",407-254-9500,ORLANDO,Orange
