Water System Name,CCR Website,Water System Website,Water System Alias,Population Served,Source Type,System Address,Contact Phone,Cities Served,Counties Served
JASPER MUNICIPAL WATER UTILITY,,,,"16,983",Surface water,"P.O. Box 750
JASPER, IN 47547-0750",812-482-5252,JASPER,Dubois
CITY OF TEAGUE,,,,"5,058",Ground water,"105 S 4TH AVE
TEAGUE, TX 75860-1638",254-739-2547,,Freestone
CITY OF TEMPLE,,,,"85,884",Surface water,"2 N MAIN ST STE 103
TEMPLE, TX 76501-7649",254-298-5700,,Bell
STRATMOOR HILLS WSD,,,,"6,500",Surface water purchased,"1811 B ST
COLORADO SPRINGS, CO 80906",719-576-0311,,El Paso
ROME,,,,"45,586",Surface water,"PO BOX 1433
ROME, GA 30162",706-236-4560,ROME,Floyd
"CHEBOYGAN, CITY OF",,,,"4,867",Ground water,"P.O. Box 39
CHEBOYGAN, MI 49721",231-627-9931,CHEBOYGAN,Cheboygan
CITY OF TERRELL,,,,"17,500",Surface water purchased,"PO BOX 310
TERRELL, TX 75160-0006",972-551-6636,,Kaufman
UNIVERSITY OF IDAHO,,,,"8,589",Ground water,"C/O UNIVERSITY OF IDAHO
875 PERIMETER DR MS2281
MOSCOW, ID 83843",208-885-6288,,Latah
CITY OF TEXAS CITY,,,,"48,558",Surface water purchased,"PO BOX 2608
TEXAS CITY, TX 77592-2608",409-643-5902,,Galveston
ISSAQUAH WATER SYSTEM,,,,"39,399",Surface water purchased,"PO BOX 1307
ISSAQUAH, WA 98027-1307",,,King
Elk River,,,,"16,914",Ground water,"P.O. Box 430
Elk River, MN 55330-5600",7636351361,Elk River,Sherburne
CITY OF THE COLONY,,,,"41,352",Surface water purchased,"6800 MAIN ST
THE COLONY, TX 75056-1133",972-625-6644,,Denton
CHELSEA,,,,"4,944",Ground water,"305 South Main Street, Suite 100
CHELSEA, MI 48118",734-475-1771,CHELSEA,Washtenaw
"NORTON, CITY OF",,,,"3,958",Surface water,"618 VIRGINIA AVE
PO BOX 618
NORTON, VA 24273",276-679-1160,NORTON,
ROSWELL,,,,"14,300",Surface water,"105 DOBBS DRIVE
ROSWELL, GA 30075",770-641-3707,ROSWELL,Fulton
GRAYSLAKE,,,,"20,957",Surface water purchased,"10 SOUTH SEYMOUR
GRAYSLAKE, IL 60030",847-223-8515,GRAYS LAKE,Lake
CITY OF THREE RIVERS,,,,"4,356",Surface water,"PO BOX 398
THREE RIVERS, TX 78071-0398",361-786-2528,,Live Oak
GREAT LAKES NAVAL TRAINING STATION,http://cfpub.epa.gov/safewater/ccr/index.cfm?action=ccrupdate,http://cfpub.epa.gov/safewater/ccr/index.cfm?action=ccrupdate,,"23,000",Surface water,"NAVFAC MID-LANT PWD GREAT LAKES
2530 ZIEGEMEIER STREET - BLDG 12
GREAT LAKES, IL 60088",847-688-2121,NORTH CHICAGO,Lake
Elko New Market,,,,"4,285",Ground water,"601 Main Street
P.O. Box 99
Elko-New Market, MN 55020",9524612711,Elko-New Market,Scott
"GIBSONVILLE, TOWN OF",,,,"7,129",Surface water purchased,"129 W MAIN ST
GIBSONVILLE, NC 27249",336-449-7188,GIBSONVILLE,Guilford
CSP-SALT POINT STATE PARK,,,,"3,500",Ground water,"P.O. Box 123
DUNCANS MILLS, CA 95430",707-865-3136,,Sonoma
HILLSBORO CITY,,,,"6,650",Surface water,"SAFETY SERVICES DIRECTOR
130 NORTH HIGH STREET
HILLSBORO, OH 45133",937-393-5219,,Highland
"JENNINGS WATER, INC.",,,,"7,812",Ground water,"1595 East Buckeye Street
NORTH VERNON, IN 47265",812-346-5874,NORTH VERNON,Jennings
CITY OF TOMBALL,,,,"12,924",Ground water,"401 MARKET ST
TOMBALL, TX 77375-4697",281-290-1002,,Harris
CUCAMONGA VALLEY WATER DISTRICT,http://www.ccwdwater.com/index.aspx?page=54,,,"201,950",Surface water,"10440 ASHFORD ST
RANCHO CUCAMONGA, CA 91730",909-987-2591,,San Bernardino
"NSA HAMPTON ROADS, PORTSMOUTH ANNEX",,,,"6,350",Surface water purchased,"1510 Gilbert Street
NORFOLK, VA 23511-2737",757-341-0382,PORTSMOUTH,
PUTNAM WATER POLLUTION CONTROL AUTHORITY,,,,"7,300",Surface water,"126 Church St
PUTNAM, CT 06260",860-963-6800,"PUTNAM, THOMPSON, WOODSTOCK",Windham
"FREEPORT, CITY OF",,,,"9,562",Ground water,"PO BOX 339
FREEPORT, FL 32439",850-835-2822,FREEPORT,Walton
CUTLER PUD,,,,"6,200",Ground water,"40526 OROSI DRIVE
CUTLER, CA 93615",559-528-3859,,Tulare
RIVERGROVE WATER DISTRICT,,,,"4,000",Ground water,"17661 PILKINGTON RD
LAKE OSWEGO, OR 97035",503-635-6041,,Clackamas
CITY OF TYLER,,,,"104,798",Surface water,"PO BOX 2039
TYLER, TX 75710-2039",903-531-1253,,Smith
CITY OF UNIVERSAL CITY,,,,"19,986",Ground water,"2150 UNIVERSAL CITY BLVD
UNIVERSAL CITY, TX 78148-3443",210-658-5364,,Bexar
OZARK PWS,,,,"19,000",Ground water,"205 N FIRST ST
PO BOX 295
OZARK, MO 65721-0295",417-581-2407,OZARK,Christian
CITY OF UNIVERSITY PARK,,,,"23,040",Surface water purchased,"3800 UNIVERSITY BLVD
DALLAS, TX 75205-1711",214-987-5400,,Dallas
CITY OF UVALDE,,,,"17,450",Ground water,"PO BOX 799
UVALDE, TX 78802-0799",830-279-6120,,Uvalde
SUPERIOR MD NO 1,,,,"13,000",Surface water,"127 E COAL CREEK DR
SUPERIOR, CO 80027",303-499-3675,,Boulder
Ely,,,,"3,616",Surface water,"Ely City Hall
209 East Chapman Street
Ely, MN 55731",2183653247,Ely,St. Louis
CITY OF VAN,,,,"4,038",Ground water,"PO BOX 487
VAN, TX 75790-0487",903-963-7216,,Van Zandt
CHESTERFIELD TOWNSHIP,,,,"41,650",Surface water purchased,"52216 SIERRA DRIVE
CHESTERFIELD, MI 48047",586-949-0400,,Macomb
CITY OF VAN ALSTYNE,,,,"4,250",Surface water purchased,"PO BOX 247
VAN ALSTYNE, TX 75495-0247",903-482-5426,,Grayson
SANDERSVILLE,,,,"6,045",Ground water,"POB 71
SANDERSVILLE, GA 31082-0071",478-552-2525,SANDERSVILLE,Washington
CITY OF VENUS,,,,"3,716",Surface water purchased,"PO BOX 380
VENUS, TX 76084-0380",972-366-3348,,Johnson
JBLM Lewis,,,,"61,359",Ground water,"Box 339500 Mail Stop 17
Joint Base Lewis-McCord, WA 98433",,,Pierce
PACIFIC PWS,,,,"6,000",Ground water,"CITY HALL
300 HOVEN
PACIFIC, MO 63069-0000",636-271-0500,PACIFIC,Franklin
CITY OF VERNON,,,,"11,002",Ground water,"1725 WILBARGER ST
VERNON, TX 76384-4741",940-552-2581,,Wilbarger
JBLM McChord Field,,,,"12,286",Ground water,"Box 339500 MS17
Joint Base Lewis-McChord, WA 98433-9500",,,Pierce
"FROSTPROOF, CITY OF",,,,"3,550",Ground water,"PO BOX 308
FROSTPROOF, FL 33843",863-635-7854,FROSTPROOF,Polk
CITY OF VICTORIA,,,,"66,558",Surface water,"PO BOX 1758
VICTORIA, TX 77902-1758",361-485-3030,,Victoria
WINTERSET MUNICIPAL WATERWORKS,,,,"5,253",Surface water,"ATTN STEVE BENSHOOF WATER SUPERINTENDENT
3301 CEDAR BRIDGE RD
WINTERSET, IA 50273",515-462-3601,WINTERSET,Madison
CITY OF WACO,http://www.wacowater.com/projects.html,,,"130,194",Surface water,"PO BOX 2570
WACO, TX 76702-2570",254-750-5600,,McLennan
"FRUITLAND PARK, CITY OF (3 WPS)",,,,"5,127",Ground water,"506 W BERCKMAN ST
FRUITLAND PARK, FL 34731",352-308-5579,FRUITLAND PARK,Lake
LINCOLN PARK WATER DEPT,,,,"11,000",Surface water purchased,"34 CHAPEL HILL RD
LINCOLN PARK, NJ 07852",973-694-6100,LINCOLN PARK BORO-1416,Morris
ROATS WATER SYSTEM,,,,"4,500",Ground water,"61147 HAMILTON LN
BEND, OR 97702",541-382-3029,,Deschutes
CWS - BAKERSFIELD,http://calwater.com/wq/ccr/2009/index.php,,,"258,035",Surface water,"1720 North First Street
SAN JOSE, CA 95112-4508",408-367-8593,,Kern
PALMYRA PWS,,,,"3,595",Ground water,"301 S MAIN ST
PO BOX 32
PALMYRA, MO 63461-0000",573-769-2223,PALMYRA,Marion
CITY OF WAKE VILLAGE,,,,"5,492",Surface water purchased,"624 BURMA RD
WAKE VILLAGE, TX 75501-6118",903-838-0515,,Bowie
CITY OF WALLER,,,,"3,359",Ground water,"PO BOX 239
WALLER, TX 77484-0239",936-931-1042,,Waller
GREENVILLE,,,,"8,310",Surface water,"404 S THIRD ST
GREENVILLE, IL 62246",618-664-1644,GREENVILLE,Bond
"GOLDSBORO, CITY OF",,,,"34,959",Surface water,"PO DRAWER A
GOLDSBORO, NC 27533",919-735-3329,GOLDSBORO,Wayne
ROBERTS CREEK WATER DISTRICT,,,,"6,500",Surface water,"5585 GRANGE RD
ROSEBURG, OR 97470",541-679-6321,,Douglas
CORINTH VILLAGE,,,,"4,000",Groundwater under influence of surface water,"
244 MAIN STREET
CORINTH, NY 12822",518-654-2012,CORINTH (V),Saratoga
CWS - NORTH GARDEN,,,,"24,208",Surface water,"1720 North First Street
SAN JOSE, CA 95112-4508",408-367-8593,,Kern
HOLLYWOOD GAMING @ MVRC,,,,"7,625",Ground water,"Anthony Frabbiele
777 Hollywood Drive
AUSTINTOWN, OH 44515",330-505-8703,,Mahoning
CWS - SELMA,,,,"26,016",Ground water,"1720 North First Street
SAN JOSE, CA 95112-4508",408-367-8593,,Fresno
CITY OF WATAUGA,,,,"24,543",Surface water purchased,"7105 WHITLEY RD
WATAUGA, TX 76148-2024",817-301-4877,,Tarrant
LITTLE EGG HARBOR TWP MU,,,,"24,215",Ground water,"PO BOX 66
LITTLE EGG HARBOR, NJ 08087",732-657-5525,LITTLE EGG HARBOR-1516,Ocean
CITY OF WAXAHACHIE,,,,"36,422",Surface water,"PO BOX 757
WAXAHACHIE, TX 75168-0757",469-309-4000,,Ellis
FT. PIERCE UTILITIES AUTHORITY,,,,"58,000",Ground water,"P.O. BOX 3191
FORT PIERCE, FL 34948-3191",772-466-1600,FORT PIERCE,St. Lucie
CITY OF WEATHERFORD,,,,"27,900",Surface water,"PO BOX 255
WEATHERFORD, TX 76086-0255",817-598-4201,,Parker
CWS - VISALIA,http://calwater.com/wq/ccr/2009/index.php,,,"139,924",Ground water,"1720 North First Street
SAN JOSE, CA 95112-4508",408-367-8593,,Tulare
CITY OF WEBSTER,,,,"13,710",Surface water purchased,"101 PENNSYLVANIA ST
WEBSTER, TX 77598-5226",281-316-3707,,Harris
REGIONAL WATER AUTHORITY,http://www.rwater.com/water-quality-reports/index.shtml,,,"418,900",Surface water,"90 SARGENT DRIVE
NEW HAVEN, CT 06511",203-401-2710,"ANSONIA, BETHANY, BRANFORD, CHESHIRE, DERBY, EAST HAVEN, HAMDEN, MERIDEN, MILFORD, NEW HAVEN, NORTH BRANFORD, NORTH HAVEN, ORANGE, PROSPECT, SEYMOUR, SOUTHINGTON, WALLINGFORD, WEST HAVEN, WOLCOTT, WOODBRIDGE",New Haven
PARK HILLS PWS,,,,"8,566",Ground water,"9 BENNETT ST
PO BOX 127
PARK HILLS, MO 63601-0000",573-330-7679,PARK HILLS,St. Francois
CORNELL UNIVERSITY,,,,"31,581",Surface water,"Cornell University WS
101 Caldwell Road
ITHACA, NY 14850",607-220-9691,ITHACA (C),Tompkins
ROCKWOOD PUD,,,,"61,082",Surface water purchased,"19601 NE HALSEY
PORTLAND, OR 97230",503-665-4179,,Multnomah
CWSC KING CITY,,,,"14,441",Ground water,"1720 North First Street
SAN JOSE, CA 95112-4508",408-367-8593,SAN JOSE,Monterey
CITY OF WESLACO,,,,"32,092",Surface water,"255 S KANSAS AVE
WESLACO, TX 78596-6158",956-968-3181,,Hidalgo
CWSC LAS LOMAS,,,,"3,385",Ground water,"1720 North First Street
SAN JOSE, CA 95112-4508",408-367-8593,,Monterey
TELLURIDE TOWN OF,,,,"7,900",Surface water,"
PO BOX 397
TELLURIDE, CO 81435",970-728-2155,,San Miguel
CWSC LOS ALTOS SUBURBAN,,,,"70,014",Surface water purchased,"1720 North First Street
SAN JOSE, CA 95112-4508",408-367-8593,,Santa Clara
CITY OF WEST COLUMBIA,,,,"5,694",Ground water,"PO BOX 487
WEST COLUMBIA, TX 77486-0487",979-345-3123,,Brazoria
CHILTON WATERWORKS,,,,"3,933",Ground water,"42 SCHOOL ST
CHILTON, WI 53014",,CHILTON,Calumet
SATILLA REGIONAL WATER & SEWER AUTH-EAST,,,,"3,654",Ground water,"POB 1445
WAYCROSS, GA 31502-1445",912-287-4366,WAYCROSS,Ware
WORTH CO INTERCHANGE 214 WATER SUPPLY,,,,"3,850",Ground water,"ATTN CHRIS MAIERS
750 DIAMOND JO LANE
NORTHWOOD, IA 50459",319-883-6554,NORTHWOOD,Worth
CWSC OAK HILLS,,,,"3,984",Ground water,"1720 North First Street
SAN JOSE, CA 95112-4508",408-367-8593,,Monterey
SATILLA REGIONAL WATER & SEWER AUTH.,,,,"10,657",Ground water,"POB 1445
WAYCROSS, GA 31502-1445",912-287-4366,WAYCROSS,Ware
GURNEE,,,,"31,284",Surface water purchased,"VILLAGE OF GURNEE
325 O'PLAINE ROAD
GURNEE, IL 60031",847-599-6800,GURNEE,Lake
LIVINGSTON TWP DIV OF WATER,,,,"27,391",Surface water purchased,"357 SOUTH LIVINGSTON AVE
LIVINGSTON TWP, NJ 07039",973-535-7934,LIVINGSTON TWP.-0710,Essex
CWSC SALINAS,http://calwater.com/wq/ccr/2009/index.php,,,"106,858",Ground water,"1720 North First Street
SAN JOSE, CA 95112-4508",408-367-8593,,Monterey
CITY OF WEST UNIVERSITY PLACE,,,,"18,405",Surface water purchased,"3800 UNIVERSITY BLVD
WEST UNIVERSITY PLACE, TX 77005-2802",713-668-4441,,Harris
CWSC SALINAS HILLS,,,,"8,213",Ground water,"1720 North First Street
SAN JOSE, CA 95112-4508",408-367-8593,,Monterey
GADSDEN CO REGIONAL W/S,,,,"12,371",Ground water,"PO BOX 1679
QUINCY, FL 32353-1679",850-878-4414,QUINCY,Gadsden
CORNING CITY,,,,"10,300",Ground water,"ONE CIVIC CENTER PLAZA
CORNING, NY 14830",607-962-8148,CORNING (C),Steuben
XENIA RWD (BOONE),,,,"4,358",Purchased ground water under influence of surface water source,"ATTN DOMINIC HAYDEN
23998 141ST ST PO BOX 39
BOUTON, IA 50039-0039",515-676-2117,LUTHER,Boone
MANOR SHOPPING CENTER,,,,"3,864",Surface water purchased,"Rosenthal Properties
1945 Old Gallows Road, Suite 300
VIENNA, VA 22182",703-893-5141,,Baltimore
CITY OF WHARTON,,,,"8,756",Ground water,"120 E CANEY ST
WHARTON, TX 77488-5006",979-532-2491,,Wharton
XENIA RWD (DES MOINES),,,,"9,792",Surface water purchased,"ATTN DOMINIC HAYDEN
23998 141ST ST PO BOX 39
BOUTON, IA 50039-0039",515-676-2117,MINBURN,Dallas
PLYMOUTH VLG WATER AND SEWER,,,,"6,300",Ground water,"227 OLD NORTH MAIN ST
PLYMOUTH, NH 03264",,PLYMOUTH,Grafton
CITY OF WHITE OAK,,,,"6,469",Surface water,"906 S WHITE OAK RD
WHITE OAK, TX 75693-1430",903-759-3936,,Gregg
DALLASTOWN YOE WATER AUTH,,,,"12,300",Surface water purchased,"175 E BROAD ST
DALLASTOWN, PA 17313",717-244-6626,,York
CITY OF WHITE SETTLEMENT,,,,"17,204",Surface water purchased,"214 MEADOW PARK DR
WHITE SETTLEMENT, TX 76108-2424",817-246-4971,,Tarrant
"ORANGE, TOWN OF",,,,"4,500",Surface water,"119 Belleview Av
ORANGE, VA 22960",540-672-5005,,Orange
"SAVANNAH HEALTH SERVICES, LLC D/B/A MEMO",,,,"4,800",Ground water,"4700 WATERS AVE.
SAVANNAH, GA 31404",912-350-8360,SAVANNAH,Chatham
HAINESVILLE,,,,"3,645",Ground water,"26575 WEST COMMERCE,  SUITE   512
VOLO, IL 60073",815-464-2693,HAINESVILLE,Lake
XENIA RWD (NORTH),,,,"5,888",Ground water,"ATTN DOMINIC HAYDEN
23998 141ST ST PO BOX 39
BOUTON, IA 50039",515-676-2117,STRATFORD,"Boone, Greene, Hamilton, Webster"
CORNWALL-ON-HUDSON,,,,"9,500",Surface water,"325 HUDSON STREET
CORNWALL-ON-HUDSON, NY 12520",845-534-4200,CORNWALL-ON-HUDSON (V),Orange
THORNTON CITY OF,http://www.cityofthornton.net/Departments/Infrastructure/Water/Pages/WaterQualityReport.aspx,,,"155,700",Surface water,"9500 CIVIC CENTER DR
THORNTON, CO 80229",303-255-7776,,Adams
KENDALLVILLE WATER DEPARTMENT,,,,"9,905",Ground water,"234 South Main Street
KENDALLVILLE, IN 46755",260-347-7044,KENDALLVILLE,Noble
XENIA RWD (WOODWARD),,,,"3,350",Surface water purchased,"ATTN DOMINIC HAYDEN
23998 141ST ST PO BOX 39
BOUTON, IA 50039-0039",515-676-2117,WOODWARD,Dallas
CITY OF WHITEHOUSE,,,,"8,282",Surface water purchased,"PO BOX 776
WHITEHOUSE, TX 75791-0776",903-839-4914,,Smith
LONG BEACH TWP BRANT BEA,,,,"25,295",Ground water,"6805 LONG BEACH BLVD
BRANT BEACH, NJ 08008",609-361-1000,LONG BEACH TWP.-1517,Ocean
CORTLAND (C),,,,"20,095",Ground water,"25 Court Street
CORTLAND, NY 13045",607-753-3061,CORTLAND (C),Cortland
CITY OF WHITESBORO,,,,"3,386",Ground water,"PO BOX 340
WHITESBORO, TX 76273-0340",903-564-3311,,Grayson
GASPARILLA ISLAND WATER ASSOC,,,,"5,562",Ground water,"POST OFFICE BOX 310
BOCA GRANDE, FL 33921-0310",941-964-2423,PLACIDA,Charlotte
HONDA - ANNA ENGINE PLANT,,,,"3,400",Ground water,"12500 MERANDA RD
ANNA, OH 45302",937-498-5773,,Shelby
HONDA - BENTON RD. WTP,,,,"7,600",Ground water,"24000 HONDA PARKWAY
MARYSVILLE, OH 43040",937-642-5000,,Union
CHIPPEWA FALLS WATERWORKS,,,,"13,375",Ground water,"30 W CENTRAL ST-ROOM 209
Chippewa Falls, WI 54729",,CHIPPEWA FALLS,Chippewa
PECULIAR PWS,,,,"4,800",Surface water purchased,"250 S MAIN ST CITY HALL
PECULIAR, MO 64078-0000",660-779-5212,PECULIAR,Cass
HONDA EAST LIBERTY WTP,,,,"3,500",Ground water,"PO BOX 2
JACKSON CENTER, OH 45334",937-642-5000,,Logan
CITY OF WICHITA FALLS,http://tx-wichitafalls.civicplus.com/index.aspx?NID=1015,,,"104,553",Surface water,"PO BOX 1431
WICHITA FALLS, TX 76307-1431",940-761-7404,,Wichita
HAMILTON COUNTY WATER DISTRICT,,,,"3,705",Surface water purchased,"P.O. 220
MCLEANSBORO, IL 62859",618-643-4744,,Hamilton
KENT WATER COMPANY,,,,"5,400",Ground water,"P.O. Box 336
HANOVER, IN 47243",812-866-4646,MADISON,Jefferson
"ROSEBURG, CITY OF",,,,"28,800",Surface water,"900 SE DOUGLAS AVE
ROSEBURG, OR 97470",541-492-7032,,Douglas
CITY OF WILLIS,,,,"6,378",Ground water,"200 BELL ST
WILLIS, TX 77378-9072",936-856-4611,,Montgomery
SAVANNAH-GEORGETOWN/GATEWAY,,,,"14,589",Ground water,"POB 4038
PORT WENWORTH, GA 31407-4038",912-964-0698,,Chatham
CORTLANDT CONSOLIDATED WD,,,,"28,369",Surface water purchased,"Cortlandt Consolidated Water District
1 Heady St.
CORTLANDT MANOR, NY 10567",914-734-1026,CORTLANDT (T),Westchester
CITY OF WILLOW PARK,,,,"5,550",Ground water,"516 RANCH HOUSE RD
WILLOW PARK, TX 76087-7626",817-441-7108,,Parker
GATEWAY SERVICES DISTRICT,,,,"12,717",Surface water purchased,"13240 GRIFFIN DRIVE
FORT MYERS, FL 33913",239-561-1313,FORT MYERS,Lee
SAVANNAH-I & D,,,,"10,500",Surface water,"POB 1027
SAVANNAH, GA 31402-1027",912-651-4241,,Chatham
PEMISCOT COUNTY CON PWSD 1,,,,"5,332",Ground water,"309 E BROADWAY
PO BOX 36
HAYTI, MO 63851-0000",573-359-1713,"HAYTI, RIVES","Dunklin, Pemiscot"
CORTLANDVILLE TOWN WATER,,,,"4,300",Ground water,"CORTLANDVILLE TOWN WATER
3577 TERRACE ROAD
CORTLAND, NY 13045",607-758-3478,CORTLANDVILLE (T),Cortland
"GRAHAM, CITY OF",,,,"14,308",Surface water,"PO BOX 357
GRAHAM, NC 27253",336-578-3264,MEBANE,Alamance
CITY OF WILLS POINT,,,,"6,384",Surface water,"PO BOX 505
WILLS POINT, TX 75169-0505",903-873-2578,,Van Zandt
SAVANNAH-MAIN,http://www.savannahga.gov/waterqualityreport,http://www.savannahga.gov,"Chatham, Dutch, Georgetown, Savannah, Whitemarsh, Wilmington","168,958",Ground water,"POB 1027
SAVANNAH, GA 31402-1027",912-651-4241,SAVANNAH,Chatham
HAMPSHIRE,,,,"5,563",Ground water,"234 S STATE ST
PO BOX 457
HAMPSHIRE, IL 60140",847-683-2064,HAMPSHIRE,Kane
PORTSMOUTH WATER WORKS,,,,"33,000",Surface water,"680 PEVERLY HILL RD
PORTSMOUTH, NH 03801",,PORTSMOUTH,Rockingham
CITY OF WILMER,,,,"4,200",Surface water purchased,"128 N DALLAS AVE
WILMER, TX 75172-1144",972-441-6373,,Dallas
LONGPORT WATER DEPARTMENT,,,,"10,777",Ground water,"2305 ATLANTIC AVE
LONGPORT, NJ 08403",609-287-3646,LONGPORT BORO-0115,Atlantic
SAVANNAH-WHITEMARSH ISLAND,,,,"4,247",Ground water,"POB 1027
SAVANNAH, GA 31402-1027",912-651-4241,,Chatham
SAVANNAH-WILMINGTON ISLAND,,,,"13,526",Ground water,"POB 1027
SAVANNAH, GA 31402-1027",912-651-4241,,Chatham
TODD CREEK VILLAGE MD,,,,"5,828",Groundwater under influence of surface water,"10450 E 159TH CT
BRIGHTON, CO 80602",303-637-0344,,Adams
PERRYVILLE PWS,,,,"8,456",Surface water,"215 N WEST ST
PERRYVILLE, MO 63775-0000",573-547-2594,PERRYVILLE,Perry
CITY OF WINNSBORO,,,,"3,884",Surface water,"501 S MAIN ST
WINNSBORO, TX 75494-3227",903-342-3654,,Wood
PEVELY PWS,,,,"5,400",Ground water,"17 BOYD ST
DESOTO, MO 63020-0000",636-586-3326,PEVELY,Jefferson
CITY OF WOLFFORTH,,,,"3,600",Ground water,"PO BOX 36
WOLFFORTH, TX 79382-0036",806-855-4120,,Lubbock
HANOVER PARK,,,,"37,973",Surface water purchased,"2121 Lake Street
HANOVER PARK, IL 60133",630-823-5610,HANOVER PARK,Cook
Eveleth,,,,"3,770",Surface water,"413 Pierce Street
Eveleth, MN 55734",2187447504,Eveleth,St. Louis
KALAMA CITY OF,,,,"5,939",Groundwater under influence of surface water,"PO BOX 1007
KALAMA, WA 98625",,,Cowlitz
LOWER TWP MUA,,,,"10,315",Ground water,"2900 BAY SHORE RD
VILLAS, NJ 08251",609-886-7146,LOWER TWP.-0505,Cape May
DANVILLE MUNICIPAL WATER AUTH,,,,"4,897",Surface water,"239 MILL STREET
DANVILLE, PA 17821",570-275-1070,,Montour
CITY OF WOODVILLE,,,,"5,697",Ground water,"400 W BLUFF ST
WOODVILLE, TX 75979-5122",409-283-2234,,Tyler
MARYLAND AMERICAN WATER COMPANY,,,,"13,200",Surface water,"VA/MD -AMERICAN WATER
900 INDUSTRIAL STREET, PO BOX 60
HOPEWELL, VA 23860",804-446-9809,,Harford
"GRANITE FALLS, TOWN OF",,,,"6,386",Surface water,"PO DRAWER 10
GRANITE FALLS, NC 28630",828-396-3131,GRANITE FALLS,Caldwell
CITY OF WOODWAY,,,,"8,452",Surface water purchased,"922 ESTATES DR
WOODWAY, TX 76712-3432",254-772-4050,,McLennan
SALEM PUBLIC WORKS,http://www.cityofsalem.net/Departments/PublicWorks/Pages/default.aspx,,,"192,000",Surface water,"1410 20TH ST SE BLDG 2
SALEM, OR 97302",503-588-6483,,Marion
CITY OF WYLIE,,,,"44,418",Surface water purchased,"300 COUNTRY CLUB DR BLDG 100
WYLIE, TX 75098-3000",972-516-6010,,Collin
CITY OF YOAKUM,,,,"5,960",Ground water,"PO BOX 738
YOAKUM, TX 77995-0738",361-293-6321,,DeWitt
PIKE COUNTY PWSD 1,,,,"6,655",Surface water purchased,"1106 W ADAMS ST
BOWLING GREEN, MO 63334-0000",573-324-3221,BOWLING GREEN,Pike
SENOIA,,,,"5,018",Surface water,"P.O. BOX 310
SENOIA, GA 30276",770-599-8922,SENOIA,Coweta
CLAY ROAD MUD,,,,"4,218",Surface water purchased,"3200 SOUTHWEST FWY STE 2600
HOUSTON, TX 77027-7537",713-860-6400,,Harris
TRI COUNTY WCD,,,,"18,200",Surface water purchased,"647 N 7TH ST
MONTROSE, CO 81401",970-249-3369,,Montrose
HUBBARD CITY PWS,,,,"8,512",Surface water purchased,"220 W LIBERTY ST
PO BOX 307
HUBBARD, OH 44425",330-534-7755,,Trumbull
HUBER HEIGHTS PUBLIC WATER SYSTEM,http://hhoh.org/images/huber/pdf/hhccr2011delivery2012final.pdf,http://hhoh.org/water-department.html?layout=item,,"38,176",Ground water,"6244 CHAMBERSBURG ROAD
P.O.BOX 24099
HUBER HEIGHTS, OH 45424",937-233-3296,,Montgomery
HUDSON CITY PWS,,,,"8,385",Ground water,"1140 TEREX ROAD
HUDSON, OH 44236",330-342-1750,,Summit
"SANDY, CITY OF",,,,"10,655",Surface water,"39250 PIONEER BLVD
SANDY, OR 97055",503-668-5533,,Clackamas
TRINIDAD CITY OF,,,,"11,400",Surface water,"
PO BOX 880
TRINIDAD, CO 81082",719-846-9843,,Las Animas
HARRISBURG,,,,"9,595",Ground water purchased,"110 E. Locust
HARRISBURG, IL 62946",618-253-5195,HARRISBURG,Saline
LYNDHURST WATER DEPARTMENT,,,,"20,500",Surface water purchased,"265 CHASE AVENUE
LYNDHURST, NJ 07071",201-438-5478,LYNDHURST TWP-0232,Bergen
KELSO CITY OF,,,,"15,097",Groundwater under influence of surface water,"PO Box 819
Kelso, WA 98626",,,Cowlitz
TRIVIEW MD,,,,"4,398",Ground water,"16055 OLD FOREST POINT STE 300
MONUMENT, CO 80132",719-488-6868,,El Paso
CLEAR BROOK CITY MUD,,,,"12,390",Surface water purchased,"11911 BLACKHAWK BLVD
HOUSTON, TX 77089-4220",281-484-1562,,Harris
RAYMOND WATER DEPT,,,,"3,300",Ground water,"4 EPPING ST
RAYMOND, NH 03077",,RAYMOND,Rockingham
KENNEWICK CITY OF,,,,"86,115",Surface water,"PO BOX 6108
KENNEWICK, WA 99336",,,Benton
CLEAR LAKE CITY WATER AUTHORITY,,,,"85,392",Surface water purchased,"900 BAY AREA BLVD
HOUSTON, TX 77058-2604",281-488-1164,,Harris
KENT WATER DEPARTMENT,https://www.kentwa.gov/home/showdocument?id=11028,https://www.kentwa.gov/government/public-works/water-master-plan,,"78,530",Surface water purchased,"220 4th Ave S
Kent, WA 98032",,,King
HARVARD,,,,"9,447",Ground water,"201 WEST DIGGINS ST
HARVARD, IL 60033",815-943-6468,HARVARD,McHenry
KNOX WATER WORKS,,,,"3,700",Ground water,"101 West Washington Street
KNOX, IN 46534",574-772-4553,KNOX,Starke
MADISON WATER DEPT,,,,"15,820",Ground water,"50 KINGS RD
HARTLEY DODGE MEMORIAL BLDG
MADISON, NJ 07940",973-593-3092,MADISON BORO-1417,Morris
Fairmont,,,,"10,328",Surface water,"100 Downtown Plaza
P.O. Box 751
Fairmont, MN 56031",5072356789,Fairmont,Martin
